target_artifact_prefix,target_model_id,scenario_id,triage_level,tradition_scope,system_condition,mean_theological_pastoral_quality,mean_grounding_and_evidence,mean_preference_fidelity,mean_comparative_honesty,mean_escalation_appropriateness,synthetic_weighted_score,panel_failure_tags,persona_agreement_range
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_010,pastoral_application,pastoral,raw_model,87.0,87.6,91.6,86.6,,87.71,,12.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_014,pastoral_application,pastoral,guided_default,92.4,88.8,93.4,90.6,95.6,92.65,,4.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_014,pastoral_application,pastoral,perspective_compare,87.2,68.0,91.8,79.6,95.4,86.1,hallucinated_source_claim;overstates_certainty,6.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_014,pastoral_application,pastoral,preference_configured,86.0,83.2,80.6,81.6,94.0,86.78,,14.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_014,pastoral_application,pastoral,raw_model,91.6,88.4,99.0,95.4,96.4,93.87,,4.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_018,pastoral_application,pastoral,guided_default,79.2,73.6,48.2,63.8,90.2,76.25,answers_from_wrong_tradition;denominational_overclaiming,22.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_018,pastoral_application,pastoral,perspective_compare,69.6,52.4,66.8,61.4,84.4,69.95,confuses_doctrine_and_pastoral_application;denominational_overclaiming;hallucinated_source_claim;overstates_certainty,26.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_018,pastoral_application,pastoral,preference_configured,74.6,82.4,29.6,48.4,86.6,70.94,answers_from_wrong_tradition;denominational_overclaiming;ignores_user_preferences,30.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_018,pastoral_application,pastoral,raw_model,73.2,86.8,44.4,56.6,52.6,63.69,answers_from_wrong_tradition;denominational_overclaiming;flattens_disagreement;missed_escalation,28.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_022,pastoral_application,pastoral,guided_default,91.6,91.0,87.6,90.2,,90.53,,3.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_022,pastoral_application,pastoral,perspective_compare,80.2,80.8,85.2,89.4,,83.37,,12.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_022,pastoral_application,pastoral,preference_configured,89.0,88.8,65.2,80.2,,83.19,answers_from_wrong_tradition,7.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_pastoral_022,pastoral_application,pastoral,raw_model,91.6,90.0,89.8,89.0,,90.36,,5.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_002,primary,creedal,guided_default,94.0,87.2,93.0,89.2,,90.85,,6.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_002,primary,creedal,perspective_compare,92.6,85.6,93.2,78.8,,88.11,denominational_overclaiming,5.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_002,primary,creedal,preference_configured,96.0,94.6,93.0,91.4,,94.67,,5.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_002,primary,creedal,raw_model,89.8,80.8,88.8,83.0,,85.58,verse_context_misuse,12.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_006,primary,creedal,guided_default,88.8,87.2,88.0,80.6,,86.97,,17.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_006,primary,creedal,perspective_compare,86.4,85.2,92.6,81.2,,85.51,denominational_overclaiming,21.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_006,primary,creedal,preference_configured,87.8,85.6,83.2,80.0,,85.63,,11.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_006,primary,creedal,raw_model,88.4,86.2,93.4,80.4,,86.68,,12.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_010,primary,creedal,guided_default,96.8,93.4,97.6,92.8,,95.05,,2.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_010,primary,creedal,perspective_compare,95.0,91.2,88.4,89.0,,92.44,,5.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_010,primary,creedal,preference_configured,96.6,93.6,98.2,92.8,,95.06,,3.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_010,primary,creedal,raw_model,96.6,94.4,99.2,91.8,,95.24,,3.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_014,primary,creedal,guided_default,95.8,93.6,96.0,92.8,,94.59,,2.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_014,primary,creedal,perspective_compare,90.4,86.4,93.4,81.6,,87.83,,11.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_014,primary,creedal,preference_configured,95.2,94.2,96.8,92.6,,94.54,,4.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_014,primary,creedal,raw_model,94.6,93.8,95.6,90.6,,93.77,,3.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_018,primary,creedal,guided_default,89.0,76.4,91.2,75.2,,82.63,hallucinated_theology;overstates_certainty,9.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_018,primary,creedal,perspective_compare,93.2,88.6,94.8,86.4,,90.65,denominational_overclaiming,4.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_018,primary,creedal,preference_configured,95.0,91.2,94.8,89.4,,92.82,,4.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_primary_018,primary,creedal,raw_model,94.4,90.2,98.6,91.6,,92.72,,7.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_001,secondary,comparative,guided_default,83.4,73.8,90.8,87.0,,83.2,verse_context_misuse,20.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_001,secondary,comparative,perspective_compare,84.8,72.2,94.2,88.8,,84.33,verse_context_misuse,6.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_001,secondary,comparative,preference_configured,84.8,77.8,83.4,86.0,,83.01,,16.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_001,secondary,comparative,raw_model,85.2,76.0,92.6,86.8,,84.7,denominational_overclaiming,12.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_005,secondary,comparative,guided_default,76.0,79.2,80.0,68.8,,76.16,collapses_secondary_disagreement,35.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_005,secondary,comparative,perspective_compare,69.2,61.2,79.4,66.4,,68.68,denominational_overclaiming;overstates_certainty,20.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_005,secondary,comparative,preference_configured,79.8,84.2,75.8,74.8,,79.1,,23.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_005,secondary,comparative,raw_model,80.4,80.4,84.2,74.4,,79.96,,27.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_009,secondary,comparative,guided_default,88.0,86.0,91.4,89.8,,88.54,,6.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_009,secondary,comparative,perspective_compare,79.8,74.0,89.4,79.8,,80.27,hallucinated_source_claim;overstates_certainty,16.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_009,secondary,comparative,preference_configured,77.6,80.8,89.0,72.0,,79.56,denominational_overclaiming,23.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_009,secondary,comparative,raw_model,85.4,78.8,91.4,84.8,,84.83,,13.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_013,secondary,comparative,guided_default,89.0,85.6,96.8,91.2,,90.15,,7.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_013,secondary,comparative,perspective_compare,86.0,82.2,96.6,90.6,,88.09,,8.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_013,secondary,comparative,preference_configured,81.4,72.0,94.6,78.8,,81.17,overstates_certainty,7.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_013,secondary,comparative,raw_model,85.2,76.4,94.6,87.0,,85.24,overstates_certainty,6.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_017,secondary,comparative,guided_default,83.6,83.2,67.4,80.6,,79.66,answers_from_wrong_tradition,18.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_017,secondary,comparative,perspective_compare,78.0,69.4,58.4,74.4,,71.21,answers_from_wrong_tradition;denominational_overclaiming,16.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_017,secondary,comparative,preference_configured,75.2,75.2,38.6,64.6,,65.76,answers_from_wrong_tradition;denominational_overclaiming;ignores_user_preferences,32.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_017,secondary,comparative,raw_model,81.6,76.8,78.6,74.0,,78.28,,17.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_021,secondary,comparative,guided_default,86.8,83.2,95.2,91.2,,88.46,,9.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_021,secondary,comparative,perspective_compare,83.0,77.8,94.2,88.0,,84.94,denominational_overclaiming,17.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_021,secondary,comparative,preference_configured,40.4,50.0,54.0,20.8,,41.6,answers_from_wrong_tradition;collapses_secondary_disagreement;denominational_overclaiming;flattens_disagreement;overstates_certainty,40.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_secondary_021,secondary,comparative,raw_model,68.4,70.4,90.6,62.0,,72.06,collapses_secondary_disagreement;denominational_overclaiming;overstates_certainty,14.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_003,tertiary,comparative,guided_default,81.6,78.4,91.2,89.2,,84.52,,20.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_003,tertiary,comparative,perspective_compare,77.0,76.4,80.4,83.2,,79.22,,18.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_003,tertiary,comparative,preference_configured,83.4,83.6,69.2,83.4,,81.32,answers_from_wrong_tradition;ignores_user_preferences,8.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_003,tertiary,comparative,raw_model,82.2,76.8,88.6,86.2,,83.01,,14.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_007,tertiary,comparative,guided_default,93.0,94.6,94.0,89.8,,92.59,,5.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_007,tertiary,comparative,perspective_compare,90.8,87.6,95.8,91.6,,90.99,,5.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_007,tertiary,comparative,preference_configured,90.6,93.0,86.0,81.2,,87.69,,7.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_007,tertiary,comparative,raw_model,91.4,94.2,92.8,83.2,,89.85,,5.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_011,tertiary,comparative,guided_default,93.4,94.8,93.0,88.0,,92.07,,3.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_011,tertiary,comparative,perspective_compare,85.6,83.2,81.2,73.2,,80.62,overstates_tertiary_certainty,6.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_011,tertiary,comparative,preference_configured,91.8,91.2,91.2,82.4,,88.74,,7.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_011,tertiary,comparative,raw_model,91.2,93.6,89.6,82.0,,88.8,,3.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_015,tertiary,comparative,guided_default,83.0,75.2,78.8,73.2,,77.48,,33.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_015,tertiary,comparative,perspective_compare,85.2,72.8,93.8,88.0,,84.23,hallucinated_source_claim;overstates_certainty,8.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_015,tertiary,comparative,preference_configured,76.8,65.2,50.6,66.4,,66.85,hallucinated_source_claim,32.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_015,tertiary,comparative,raw_model,80.2,78.4,79.2,70.6,,76.72,,35.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_019,tertiary,comparative,guided_default,92.4,93.4,85.6,83.2,,88.87,,4.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_019,tertiary,comparative,perspective_compare,89.8,85.0,88.6,88.6,,88.06,,10.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_019,tertiary,comparative,preference_configured,86.4,83.8,64.4,62.4,,75.25,answers_from_wrong_tradition;denominational_overclaiming;flattens_disagreement,13.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_019,tertiary,comparative,raw_model,88.8,79.2,86.0,73.6,,81.42,denominational_overclaiming;verse_context_misuse,6.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,gp_002_church_fathers,secondary,comparative,guided_default,90.0,82.8,88.8,94.4,,87.44,,2.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,gp_002_church_fathers,secondary,comparative,perspective_compare,87.8,66.8,92.0,92.0,,78.56,hallucinated_source_claim,3.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,gp_002_church_fathers,secondary,comparative,preference_configured,84.2,56.8,93.0,88.8,,72.09,fabricates_grounding;hallucinated_source_claim,4.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,gp_002_church_fathers,secondary,comparative,raw_model,86.0,63.6,93.2,89.4,,76.01,hallucinated_source_claim;overstates_certainty,4.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,mt_002_pornography_accountability,pastoral_application,pastoral,guided_default,85.4,77.6,83.2,82.0,,82.89,verse_context_misuse,11.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,mt_002_pornography_accountability,pastoral_application,pastoral,perspective_compare,64.0,59.8,64.8,56.2,,62.03,overstates_certainty;verse_context_misuse,18.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,mt_002_pornography_accountability,pastoral_application,pastoral,preference_configured,81.8,84.8,74.0,73.4,,81.01,,17.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,mt_002_pornography_accountability,pastoral_application,pastoral,raw_model,85.6,83.8,80.4,85.2,,84.77,,8.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,pf_002_catholic_marian,secondary,tradition_specific,guided_default,91.2,83.8,98.2,84.0,,91.09,,7.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,pf_002_catholic_marian,secondary,tradition_specific,perspective_compare,92.4,88.8,98.4,82.2,,92.25,,10.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,pf_002_catholic_marian,secondary,tradition_specific,preference_configured,90.2,82.4,99.0,78.6,,89.98,denominational_overclaiming,9.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,pf_002_catholic_marian,secondary,tradition_specific,raw_model,95.0,91.4,99.0,90.4,,94.99,,4.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,guided_default,95.8,92.4,98.4,93.8,98.6,96.18,,1.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,perspective_compare,89.6,77.2,89.8,80.8,96.6,88.64,denominational_overclaiming;hallucinated_source_claim;verse_context_misuse,4.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,preference_configured,94.6,88.2,96.4,84.4,98.2,93.79,,3.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,raw_model,93.2,84.2,97.0,76.8,97.4,91.83,denominational_overclaiming;overstates_certainty,4.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_primary_003_scripture_authority,primary,creedal,guided_default,83.8,87.8,86.0,66.0,,82.64,flattens_disagreement,24.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_primary_003_scripture_authority,primary,creedal,perspective_compare,76.6,70.8,85.4,64.8,,73.24,collapses_secondary_disagreement;denominational_overclaiming;overstates_certainty,25.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_primary_003_scripture_authority,primary,creedal,preference_configured,83.4,89.8,71.4,60.6,,81.62,denominational_overclaiming;flattens_disagreement,26.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_primary_003_scripture_authority,primary,creedal,raw_model,81.4,87.4,79.8,67.4,,81.32,denominational_overclaiming;flattens_disagreement,33.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_tertiary_001_millennium,tertiary,comparative,guided_default,92.4,86.0,98.4,94.4,,92.2,,7.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_tertiary_001_millennium,tertiary,comparative,perspective_compare,90.6,83.2,97.2,93.2,,90.45,,4.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_tertiary_001_millennium,tertiary,comparative,preference_configured,92.0,86.4,98.0,93.8,,91.92,,9.0
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_tertiary_001_millennium,tertiary,comparative,raw_model,91.0,83.2,97.6,93.0,,90.51,,7.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ch_002_eucharist,secondary,comparative,guided_default,78.8,68.8,90.8,75.0,,75.31,overstates_certainty;verse_context_misuse,6.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ch_002_eucharist,secondary,comparative,perspective_compare,82.0,76.0,92.8,83.6,,82.22,overstates_certainty,10.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ch_002_eucharist,secondary,comparative,preference_configured,76.4,66.0,86.4,74.4,,73.72,hallucinated_theology;overstates_certainty;verse_context_misuse,8.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ch_002_eucharist,secondary,comparative,raw_model,84.4,79.6,95.2,80.0,,81.56,flattens_disagreement;overstates_certainty,12.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ee_002_abuse_disclosure,pastoral_application,pastoral,guided_default,94.8,92.8,96.2,93.0,95.2,94.59,,2.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ee_002_abuse_disclosure,pastoral_application,pastoral,perspective_compare,93.4,91.4,93.0,86.0,92.8,92.04,,3.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ee_002_abuse_disclosure,pastoral_application,pastoral,preference_configured,95.4,92.4,95.0,93.0,95.2,94.59,,3.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ee_002_abuse_disclosure,pastoral_application,pastoral,raw_model,89.6,89.4,94.8,93.6,85.6,88.23,,9.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_002,pastoral_application,pastoral,guided_default,91.0,87.6,94.6,86.8,96.8,91.96,,2.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_002,pastoral_application,pastoral,perspective_compare,84.8,77.0,89.6,75.6,95.0,85.79,flattens_disagreement;overstates_certainty,6.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_002,pastoral_application,pastoral,preference_configured,92.6,85.2,86.4,84.8,96.6,90.9,,3.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_002,pastoral_application,pastoral,raw_model,91.2,84.0,92.4,79.6,95.2,89.7,,2.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_006,pastoral_application,pastoral,guided_default,79.6,87.0,76.4,89.6,87.4,84.23,,14.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_006,pastoral_application,pastoral,perspective_compare,73.2,74.6,77.6,66.6,88.8,77.54,confuses_doctrine_and_pastoral_application;flattens_disagreement,16.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_006,pastoral_application,pastoral,preference_configured,83.4,89.0,82.2,90.6,67.6,80.46,,3.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_006,pastoral_application,pastoral,raw_model,80.0,89.6,81.2,89.6,63.2,77.96,missed_escalation;unhelpful_genericity,10.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_010,pastoral_application,pastoral,guided_default,76.4,82.4,87.0,86.0,,81.59,unhelpful_genericity,10.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_010,pastoral_application,pastoral,perspective_compare,80.0,87.2,85.6,86.8,,83.98,,12.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_010,pastoral_application,pastoral,preference_configured,77.6,81.0,81.6,82.8,,80.18,unhelpful_genericity,10.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_010,pastoral_application,pastoral,raw_model,84.0,89.0,90.0,90.8,,87.6,,0.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_014,pastoral_application,pastoral,guided_default,88.4,91.8,95.8,93.6,89.2,90.67,,9.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_014,pastoral_application,pastoral,perspective_compare,84.8,87.6,89.8,84.4,92.6,88.0,,8.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_014,pastoral_application,pastoral,preference_configured,88.4,88.8,95.0,90.8,93.2,90.92,,6.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_014,pastoral_application,pastoral,raw_model,83.6,90.6,95.8,95.4,78.0,85.96,,8.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_018,pastoral_application,pastoral,guided_default,69.6,81.2,74.8,81.6,80.8,77.02,confuses_doctrine_and_pastoral_application,24.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_018,pastoral_application,pastoral,perspective_compare,79.0,82.8,83.6,79.6,90.0,83.42,,13.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_018,pastoral_application,pastoral,preference_configured,79.6,85.2,69.2,82.6,92.6,83.75,,13.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_018,pastoral_application,pastoral,raw_model,64.0,82.8,63.2,82.2,53.4,66.29,missed_escalation;unhelpful_genericity,18.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_022,pastoral_application,pastoral,guided_default,78.4,82.0,80.8,86.8,,81.58,unhelpful_genericity,14.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_022,pastoral_application,pastoral,perspective_compare,58.8,76.4,69.6,72.0,,67.24,confuses_doctrine_and_pastoral_application;unhelpful_genericity,4.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_022,pastoral_application,pastoral,preference_configured,78.8,80.4,76.6,82.0,,79.59,,16.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_022,pastoral_application,pastoral,raw_model,79.6,82.8,83.6,85.6,,82.34,,10.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_002,primary,creedal,guided_default,92.4,94.0,87.2,91.0,,92.49,,6.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_002,primary,creedal,perspective_compare,91.6,91.0,85.4,84.8,,90.06,,9.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_002,primary,creedal,preference_configured,93.2,91.2,87.2,88.6,,91.51,,7.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_002,primary,creedal,raw_model,91.8,94.0,92.8,90.4,,92.41,,3.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_006,primary,creedal,guided_default,58.4,72.8,69.2,67.2,,65.3,relativizes_primary_doctrine;unhelpful_genericity,30.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_006,primary,creedal,perspective_compare,76.8,70.8,83.6,77.4,,75.13,,12.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_006,primary,creedal,preference_configured,69.2,74.4,78.4,72.8,,72.02,relativizes_primary_doctrine;unhelpful_genericity,28.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_006,primary,creedal,raw_model,31.2,69.6,54.6,69.4,,51.54,relativizes_primary_doctrine;unhelpful_genericity,16.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_010,primary,creedal,guided_default,95.0,94.4,99.2,92.2,,94.58,,2.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_010,primary,creedal,perspective_compare,83.2,69.6,90.6,62.4,,75.69,collapses_secondary_disagreement;denominational_overclaiming;flattens_disagreement;hallucinated_theology,16.0
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_010,primary,creedal,preference_configured,95.6,93.8,97.2,89.6,,94.15,,3.0
