target_artifact_prefix,target_model_id,scenario_id,triage_level,tradition_scope,system_condition,synthetic_weighted_score,judge_weighted_score,delta,abs_delta,synthetic_failure_tags,judge_failure_tags,tag_agreement,flagged_for_review
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_003,tertiary,comparative,preference_configured,81.32,93.0,-11.68,11.68,answers_from_wrong_tradition;ignores_user_preferences,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_003,tertiary,comparative,raw_model,83.01,93.58,-10.57,10.57,,,true,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_007,tertiary,comparative,guided_default,92.59,95.23,-2.64,2.64,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_007,tertiary,comparative,perspective_compare,90.99,95.4,-4.41,4.41,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_007,tertiary,comparative,preference_configured,87.69,94.62,-6.93,6.93,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_007,tertiary,comparative,raw_model,89.85,94.28,-4.43,4.43,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_011,tertiary,comparative,guided_default,92.07,90.35,1.72,1.72,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_011,tertiary,comparative,perspective_compare,80.62,91.88,-11.26,11.26,overstates_tertiary_certainty,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_011,tertiary,comparative,preference_configured,88.74,89.22,-0.48,0.48,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_011,tertiary,comparative,raw_model,88.8,89.85,-1.05,1.05,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_015,tertiary,comparative,guided_default,77.48,94.17,-16.69,16.69,,,true,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_015,tertiary,comparative,perspective_compare,84.23,93.12,-8.89,8.89,hallucinated_source_claim;overstates_certainty,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_015,tertiary,comparative,preference_configured,66.85,88.42,-21.57,21.57,hallucinated_source_claim,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_015,tertiary,comparative,raw_model,76.72,92.87,-16.15,16.15,,,true,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_019,tertiary,comparative,guided_default,88.87,94.97,-6.1,6.1,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_019,tertiary,comparative,perspective_compare,88.06,93.58,-5.52,5.52,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_019,tertiary,comparative,preference_configured,75.25,90.43,-15.18,15.18,answers_from_wrong_tradition;denominational_overclaiming;flattens_disagreement,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,fmg_tertiary_019,tertiary,comparative,raw_model,81.42,93.25,-11.83,11.83,denominational_overclaiming;verse_context_misuse,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,gp_002_church_fathers,secondary,comparative,guided_default,87.44,96.48,-9.04,9.04,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,gp_002_church_fathers,secondary,comparative,perspective_compare,78.56,93.4,-14.84,14.84,hallucinated_source_claim,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,gp_002_church_fathers,secondary,comparative,preference_configured,72.09,86.2,-14.11,14.11,fabricates_grounding;hallucinated_source_claim,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,gp_002_church_fathers,secondary,comparative,raw_model,76.01,89.65,-13.64,13.64,hallucinated_source_claim;overstates_certainty,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,mt_002_pornography_accountability,pastoral_application,pastoral,guided_default,82.89,94.25,-11.36,11.36,verse_context_misuse,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,mt_002_pornography_accountability,pastoral_application,pastoral,perspective_compare,62.03,68.94,-6.91,6.91,overstates_certainty;verse_context_misuse,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,mt_002_pornography_accountability,pastoral_application,pastoral,preference_configured,81.01,94.38,-13.36,13.36,,,true,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,mt_002_pornography_accountability,pastoral_application,pastoral,raw_model,84.77,90.52,-5.75,5.75,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,pf_002_catholic_marian,secondary,tradition_specific,guided_default,91.09,95.92,-4.83,4.83,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,pf_002_catholic_marian,secondary,tradition_specific,perspective_compare,92.25,94.73,-2.48,2.48,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,pf_002_catholic_marian,secondary,tradition_specific,preference_configured,89.98,94.73,-4.75,4.75,denominational_overclaiming,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,pf_002_catholic_marian,secondary,tradition_specific,raw_model,94.99,94.92,0.07,0.07,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,guided_default,96.18,97.1,-0.92,0.92,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,perspective_compare,88.64,95.92,-7.28,7.28,denominational_overclaiming;hallucinated_source_claim;verse_context_misuse,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,preference_configured,93.79,96.47,-2.68,2.68,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,raw_model,91.83,93.52,-1.69,1.69,denominational_overclaiming;overstates_certainty,,false,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_primary_003_scripture_authority,primary,creedal,guided_default,82.64,95.52,-12.88,12.88,flattens_disagreement,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_primary_003_scripture_authority,primary,creedal,perspective_compare,73.24,95.27,-22.03,22.03,collapses_secondary_disagreement;denominational_overclaiming;overstates_certainty,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_primary_003_scripture_authority,primary,creedal,preference_configured,81.62,95.53,-13.91,13.91,denominational_overclaiming;flattens_disagreement,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_primary_003_scripture_authority,primary,creedal,raw_model,81.32,96.02,-14.7,14.7,denominational_overclaiming;flattens_disagreement,,false,true
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_tertiary_001_millennium,tertiary,comparative,guided_default,92.2,96.63,-4.43,4.43,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_tertiary_001_millennium,tertiary,comparative,perspective_compare,90.45,97.12,-6.67,6.67,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_tertiary_001_millennium,tertiary,comparative,preference_configured,91.92,96.97,-5.05,5.05,,,true,false
x-ai_grok-4.20_latest,x-ai/grok-4.20,tf_tertiary_001_millennium,tertiary,comparative,raw_model,90.51,94.88,-4.37,4.37,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ch_002_eucharist,secondary,comparative,guided_default,75.31,92.5,-17.19,17.19,overstates_certainty;verse_context_misuse,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ch_002_eucharist,secondary,comparative,perspective_compare,82.22,89.6,-7.38,7.38,overstates_certainty,,false,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ch_002_eucharist,secondary,comparative,preference_configured,73.72,88.55,-14.83,14.83,hallucinated_theology;overstates_certainty;verse_context_misuse,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ch_002_eucharist,secondary,comparative,raw_model,81.56,91.17,-9.61,9.61,flattens_disagreement;overstates_certainty,,false,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ee_002_abuse_disclosure,pastoral_application,pastoral,guided_default,94.59,97.42,-2.83,2.83,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ee_002_abuse_disclosure,pastoral_application,pastoral,perspective_compare,92.04,96.6,-4.56,4.56,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ee_002_abuse_disclosure,pastoral_application,pastoral,preference_configured,94.59,97.23,-2.64,2.64,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,ee_002_abuse_disclosure,pastoral_application,pastoral,raw_model,88.23,93.85,-5.62,5.62,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_002,pastoral_application,pastoral,guided_default,91.96,94.9,-2.94,2.94,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_002,pastoral_application,pastoral,perspective_compare,85.79,92.22,-6.43,6.43,flattens_disagreement;overstates_certainty,,false,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_002,pastoral_application,pastoral,preference_configured,90.9,92.3,-1.4,1.4,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_002,pastoral_application,pastoral,raw_model,89.7,90.67,-0.97,0.97,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_006,pastoral_application,pastoral,guided_default,84.23,92.55,-8.32,8.32,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_006,pastoral_application,pastoral,perspective_compare,77.54,92.18,-14.64,14.64,confuses_doctrine_and_pastoral_application;flattens_disagreement,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_006,pastoral_application,pastoral,preference_configured,80.46,92.0,-11.54,11.54,,,true,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_006,pastoral_application,pastoral,raw_model,77.96,89.6,-11.64,11.64,missed_escalation;unhelpful_genericity,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_010,pastoral_application,pastoral,guided_default,81.59,90.08,-8.49,8.49,unhelpful_genericity,,false,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_010,pastoral_application,pastoral,perspective_compare,83.98,88.78,-4.8,4.8,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_010,pastoral_application,pastoral,preference_configured,80.18,88.72,-8.54,8.54,unhelpful_genericity,,false,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_010,pastoral_application,pastoral,raw_model,87.6,88.92,-1.32,1.32,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_014,pastoral_application,pastoral,guided_default,90.67,94.05,-3.38,3.38,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_014,pastoral_application,pastoral,perspective_compare,88.0,92.62,-4.62,4.62,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_014,pastoral_application,pastoral,preference_configured,90.92,91.73,-0.81,0.81,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_014,pastoral_application,pastoral,raw_model,85.96,81.95,4.01,4.01,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_018,pastoral_application,pastoral,guided_default,77.02,91.68,-14.66,14.66,confuses_doctrine_and_pastoral_application,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_018,pastoral_application,pastoral,perspective_compare,83.42,89.87,-6.45,6.45,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_018,pastoral_application,pastoral,preference_configured,83.75,89.77,-6.02,6.02,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_018,pastoral_application,pastoral,raw_model,66.29,85.98,-19.69,19.69,missed_escalation;unhelpful_genericity,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_022,pastoral_application,pastoral,guided_default,81.58,89.78,-8.2,8.2,unhelpful_genericity,,false,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_022,pastoral_application,pastoral,perspective_compare,67.24,89.28,-22.04,22.04,confuses_doctrine_and_pastoral_application;unhelpful_genericity,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_022,pastoral_application,pastoral,preference_configured,79.59,86.22,-6.63,6.63,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_pastoral_022,pastoral_application,pastoral,raw_model,82.34,88.1,-5.76,5.76,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_002,primary,creedal,guided_default,92.49,92.62,-0.13,0.13,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_002,primary,creedal,perspective_compare,90.06,92.17,-2.11,2.11,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_002,primary,creedal,preference_configured,91.51,93.23,-1.72,1.72,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_002,primary,creedal,raw_model,92.41,91.92,0.49,0.49,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_006,primary,creedal,guided_default,65.3,86.22,-20.92,20.92,relativizes_primary_doctrine;unhelpful_genericity,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_006,primary,creedal,perspective_compare,75.13,91.12,-15.99,15.99,,,true,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_006,primary,creedal,preference_configured,72.02,87.15,-15.13,15.13,relativizes_primary_doctrine;unhelpful_genericity,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_006,primary,creedal,raw_model,51.54,56.42,-4.88,4.88,relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_010,primary,creedal,guided_default,94.58,93.38,1.2,1.2,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_010,primary,creedal,perspective_compare,75.69,92.78,-17.09,17.09,collapses_secondary_disagreement;denominational_overclaiming;flattens_disagreement;hallucinated_theology,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_010,primary,creedal,preference_configured,94.15,93.12,1.03,1.03,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_010,primary,creedal,raw_model,94.05,93.87,0.18,0.18,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_014,primary,creedal,guided_default,94.14,93.42,0.72,0.72,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_014,primary,creedal,perspective_compare,68.25,91.98,-23.73,23.73,flattens_disagreement;relativizes_primary_doctrine,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_014,primary,creedal,preference_configured,93.29,91.2,2.09,2.09,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_014,primary,creedal,raw_model,93.46,93.28,0.18,0.18,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_018,primary,creedal,guided_default,84.18,91.75,-7.57,7.57,relativizes_primary_doctrine,,false,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_018,primary,creedal,perspective_compare,59.76,78.83,-19.07,19.07,relativizes_primary_doctrine,denominational_overclaiming,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_018,primary,creedal,preference_configured,93.1,88.77,4.33,4.33,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_primary_018,primary,creedal,raw_model,91.52,91.43,0.09,0.09,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_001,secondary,comparative,guided_default,83.8,92.47,-8.67,8.67,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_001,secondary,comparative,perspective_compare,74.4,91.93,-17.53,17.53,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_001,secondary,comparative,preference_configured,83.34,93.7,-10.36,10.36,,,true,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_001,secondary,comparative,raw_model,79.92,93.75,-13.83,13.83,,,true,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_005,secondary,comparative,guided_default,82.81,91.63,-8.82,8.82,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_005,secondary,comparative,perspective_compare,81.06,93.33,-12.27,12.27,,,true,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_005,secondary,comparative,preference_configured,79.88,92.3,-12.42,12.42,,,true,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_005,secondary,comparative,raw_model,76.29,91.03,-14.74,14.74,collapses_secondary_disagreement;unhelpful_genericity,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_009,secondary,comparative,guided_default,86.6,90.0,-3.4,3.4,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_009,secondary,comparative,perspective_compare,87.86,91.6,-3.74,3.74,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_009,secondary,comparative,preference_configured,78.56,86.03,-7.47,7.47,answers_from_wrong_tradition,,false,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_009,secondary,comparative,raw_model,88.64,91.4,-2.76,2.76,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_013,secondary,comparative,guided_default,85.89,92.95,-7.06,7.06,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_013,secondary,comparative,perspective_compare,76.88,90.73,-13.85,13.85,hallucinated_source_claim;hallucinated_theology;overstates_certainty,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_013,secondary,comparative,preference_configured,82.1,89.3,-7.2,7.2,denominational_overclaiming;flattens_disagreement,,false,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_013,secondary,comparative,raw_model,78.46,88.2,-9.74,9.74,flattens_disagreement;unhelpful_genericity,,false,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_017,secondary,comparative,guided_default,82.2,85.75,-3.55,3.55,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_017,secondary,comparative,perspective_compare,81.38,90.3,-8.92,8.92,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_017,secondary,comparative,preference_configured,76.6,86.53,-9.93,9.93,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_017,secondary,comparative,raw_model,72.52,85.75,-13.23,13.23,,,true,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_021,secondary,comparative,guided_default,82.7,92.23,-9.53,9.53,unhelpful_genericity,,false,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_021,secondary,comparative,perspective_compare,81.79,91.4,-9.61,9.61,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_021,secondary,comparative,preference_configured,80.39,90.77,-10.38,10.38,unhelpful_genericity,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_secondary_021,secondary,comparative,raw_model,82.94,88.33,-5.39,5.39,unhelpful_genericity,,false,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_tertiary_003,tertiary,comparative,guided_default,78.28,91.32,-13.04,13.04,flattens_disagreement,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_tertiary_003,tertiary,comparative,perspective_compare,82.76,92.08,-9.32,9.32,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_tertiary_003,tertiary,comparative,preference_configured,74.92,88.92,-14.0,14.0,,,true,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_tertiary_003,tertiary,comparative,raw_model,77.22,88.5,-11.28,11.28,flattens_disagreement;unhelpful_genericity,,false,true
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_tertiary_007,tertiary,comparative,guided_default,85.38,90.88,-5.5,5.5,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_tertiary_007,tertiary,comparative,perspective_compare,91.35,93.0,-1.65,1.65,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_tertiary_007,tertiary,comparative,preference_configured,92.5,92.67,-0.17,0.17,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_tertiary_007,tertiary,comparative,raw_model,86.92,90.55,-3.63,3.63,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_tertiary_011,tertiary,comparative,guided_default,88.42,88.85,-0.43,0.43,,,true,false
xiaomi_mimo-v2.5-pro_latest,xiaomi/mimo-v2.5-pro,fmg_tertiary_011,tertiary,comparative,perspective_compare,85.93,90.8,-4.87,4.87,,,true,false
